Status,Address,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,Public Remarks
S,191 7790 KING GEORGE BOULEVARD,F32,"$120,000 ",2019,$307.03 ,2/21/2021,69,47,Surrey,3,1,0,"1,062","$144,900 ","$144,900 ",,0,,Concrete Block,0,MHR,1,7,1,,,Manufactured,"Crispen Bays family park. Great place to call home community in side community. park has club house, out door pool and playground. The home is 3 bedroom 1 bathroom, updated kitchen, newer floors and appliances. 2 pets ok with restrictions- pad rent $1022.73 per month."
S,111 8220 KING GEORGE BOULEVARD,F32,"$125,000 ",2020,$120.30 ,2/26/2021,102,46,Surrey,3,1,0,916,"$129,900 ","$129,900 ",,0,,Concrete Block,0,MHR,1,6,1,,,Manufactured,"CRESTAWAY BAYS!! pet friendly family park. Central location close to all amenity's, minutes to bus stop short ride to sky train. Home is in great location in the park and lots of updates. Newer furnace, new hot water tank 2020, fridge couple years old, All but 3 windows have been changed to double pain thermal, New walk in shower, painted inside and out and roof  2014. 10' * 12' shed with one of the biggest yards in the park. Call for showing today."
S,116 8220 KING GEORGE BOULEVARD,F32,"$145,000 ",2020,$69.47 ,5/2/2021,4,45,Surrey,3,1,0,820,"$149,900 ","$149,900 ",,0,,Concrete Block,0,MHR,1,5,1,,,Manufactured,"Crestaway Bays! Family park, Two pets welcome with restrictions. 2 bedroom 1 bathroom + Den, The home has New Washer/dryer, Hot water tank, Stove and microwave. Kitchen was updated 2020. Located in Cul-de-sac with great neighbours and lots of parking. Good size yard with two sheds and 12x14 deck for BBQ and entertaining."
S,177 7790 KING GEORGE BOULEVARD,F37,"$150,000 ",2020,$298.98 ,2/2/2021,7,47,Surrey,3,1,0,860,"$153,500 ","$153,500 ",Other,0,No,Other,0,MHP,1,5,1,,,Manufactured,"AWESOME PLACE TO LIVE for families and pet lovers. Crispen Bays is a Parkbridge Lifestyles Community located in East Newton. This community features an outdoor pool, basketball court, playground and a beautiful clubhouse you can reserve for your private functions. This home has all the bells and whistles with new vinyl siding, new windows, Quartz countertops, new flooring, all new appliances and the homes has been drywalled throughout. Perfect starter home for people looking to get into the market or for retirees. Walking distance to schools, transit, Superstore, Costco, Canadian Tire and more!"
S,35 8266 KING GEORGE BOULEVARD,F32,"$155,000 ",2020,$340.82 ,2/26/2021,30,23,Surrey,2,1,0,938,"$159,900 ","$159,900 ",,0,,Concrete Block,0,MHR,1,5,1,,,Manufactured,"Family park and pets are welcome. Great location on bus route and close to all amenity's. The home was built in 1998, thermal windows and lots of natural light with symphony bay windows. Big kitchen and large living room. Pad rent is  $726 and covers water, sewage, garbage and snow removal.."
S,34 13650 80 AVENUE,F32,"$170,000 ",2020,$303.00 ,4/18/2021,6,45,Surrey,3,2,0,901,"$180,000 ","$180,000 ",Asphalt,0,,Concrete Block,0,RES,0,6,1,,,Manufactured,"Adult 21 years, Pets 2 OK, vacant May. 15. Furnace 5 years, Windows all double glazed.Sliding door off master bedroom to secluded back yard, Huge fenced back yard, loads of parking , PAD RENT $650 per month. RV Parking Close to clubhouse and visitor parking. Park is in a GREAT location . Walk to bus and 10 min to K.G Skytrain. Close to all shopping."
S,104 8224 134 AVENUE,F31,"$170,000 ",2020,$276.87 ,3/17/2021,13,36,Surrey,2,1,0,"1,148","$179,900 ","$179,900 ",,0,,Concrete Block,0,MHR,1,6,1,,,Manufactured,Great location close to all amenity's!!  55+ park pets ok with restrictions..
S,87 7850 KING GEORGE BOULEVARD,F37,"$174,500 ",2020,$262.02 ,2/1/2021,6,46,Surrey,2,2,0,"1,152","$174,500 ","$174,500 ",,0,No,Other,0,MHP,1,6,1,,,Manufactured,"YOUR OWN PRIVATE OASIS at Bear Creek Glen manufactured home park. Located on the outer perimeter of the park and away from the street noise, this double wide home backs on to a green belt in a very private setting. The massive deck is a great place to relax and enjoy your hot tub! The backyard is fenced in, perfect for your 1 small pet. Inside you will notice an open concept living area with a large kitchen, perfect for hosting all your social functions. The main washroom has a walk in shower and the home is wheel chair accessible and has plenty of storage space. The park is designated for persons 55 years of age and older, centrally located and walking distance to transit, shopping, pubs, Costco, Superstore and Canadian Tire. Contact us today to arrange your private showing!"
S,25 13507 81 AVENUE,F31,"$175,000 ",2020,$228.83 ,5/22/2021,5,32,Surrey,2,1,0,960,"$180,000 ","$180,000 ",,0,,Other,0,MHR,1,6,1,,,Manufactured,Discover! Lovely well maintained home...good condition. Park Boulevard Estates. New hot water tank. Oak kitchen cabinets. Great location. 45+ park. pets ok with restriction. Enjoy your future here.
S,28 13650 80 AVENUE,F37,"$179,000 ",2020,$312.48 ,4/16/2021,1,44,Surrey,3,1,0,924,"$179,900 ","$179,900 ",Other,0,No,Other,0,MHP,0,5,1,,,Manufactured,"THIS PLACE IS SUPER CUTE located in Leeside Manufactured Home Park this single wide home has fresh paint, new flooring, newer appliances and updated windows. There is an additional storage room off the back porch and the detached workshop is massive. The yard is fenced for your 2 small pets. Centrally located, walking distance to transit and shopping, schools and more!"
S,152 7790 KING GEORGE BOULEVARD,F37,"$195,900 ",2020,$328.73 ,5/6/2021,3,47,Surrey,2,1,0,978,"$195,900 ","$195,900 ",Aggregate,0,No,Other,0,MHP,1,6,1,,,Manufactured,"2 BEDRROM AND DEN in Crispen Bays, a family friendly community where you can have 2 small pets 17 in height at the shoulder when fully mature. The home has had lots updates over the years and you will love the open concept living area. The den could be used as a 3rd bedroom. This home backs on to a green belt which is very peaceful and quiet. The park features a playground for the kids, an outdoor pool, basketball court and a very nice clubhouse where you can host your private functions. The park is walking distance to elementary and high school, transit, Costco, Superstore and Canadian Tire."
S,92 7790 KING GEORGE BOULEVARD,F37,"$199,000 ",2020,$230.55 ,2/19/2021,1,47,Surrey,3,1,0,"1,056","$216,900 ","$216,900 ",Other,0,No,Other,0,MHP,1,6,1,,,Manufactured,"PERFECT STARTER HOME FOR FAMILIES LOOKING TO GET INTO THE MARKET this double wide home is located in Crispen Bays, a family friendly community. This home was just painted inside and out. The windows have all been upgraded. The washer and dryer and all of the flooring was replaced and a new hood fan has been installed. New washroom countertop and faucet and more! Walking Distance to schools, transit, Superstore, Costco, Canadian Tire and everything else you need, it's all right here! 2 small pets allowed 17 in height at the shoulder and under 35lbs."
S,73 7850 KING GEORGE BOULEVARD,F37,"$199,900 ",2020,$349.12 ,4/12/2021,6,45,Surrey,3,2,0,"1,440","$199,900 ","$199,900 ",Asphalt,0,No,Other,0,MHP,1,8,1,,,Manufactured,"ENJOY THE PEACEFULL TRANQUILITY that Bear Creek Glen MHP has to offer. The park is designated for persons 55 years of age and older, where you can have your 1 small pet 18 in height when fully mature. Talk about centrally located with transit only a short walk away, just down from Costco, Superstore, Canadian Tire, pubs, shops and everything else you might need, it's all right here. This 3 bedroom, 2 full bath double wide home is enormous, over 1,400 square feet, and that doesn't even include your detached workshop."
S,114 8234 134 STREET,F31,"$205,000 ",2020,$435.53 ,2/16/2021,8,38,Surrey,3,2,0,"1,344","$218,800 ","$218,800 ",Asphalt,0,,Other,0,MHP,1,8,1,40,80,Manufactured,"WESTWOOD GATE, 55+ age restricted & gated premier park: Spacious 1,344 sq. ft. (24' x 56') 3 bedroom, 2 bathroom, double wide Moduline Manufactured home. Features include: vaulted ceilings, roof replaced (2012),furnace (2016),upscale laminate flooring (2017),new plumbing throughout, including new hot water tank (Sept 2020), 6 newer appliances. This unit would be ideal for family care giver, as home is wheel chair accessible with carport lift. The master en-suite has been renovated with open shower for wheel chair access. Most of the furniture may be included: dining room table & chairs, living room sofa, 2 wing back chairs,  living room bookcase, L-shaped desk, laundry cabinet, deck swing & carport lift (seller not removing). Pad rent only $691 per month, small pets ok."
S,28 8670 156 STREET,F34,"$220,000 ",2020,$100.00 ,5/4/2021,6,34,Surrey,2,1,0,"1,165","$229,900 ","$229,900 ",,0,,Other,0,MHP,1,6,1,,,Manufactured,"Welcome to Westwood Court! This spacious double wide 2 bedroom 1 bathroom is sure to impress and waiting for you to move in. Updated flooring, bathroom, and roof! Huge shed in the backyard perfect for storage. Enjoy the warm sunny days on your large sundeck. 55+ complex, pad rent $782.00. Location, location, location - everything you could want is minutes from your door step. This is a must see! Call today to book your private showing."
S,186 7790 KING GEORGE BOULEVARD,F37,"$224,000 ",2020,$349.66 ,4/23/2021,17,15,Surrey,2,2,0,858,"$219,000 ","$219,000 ",Concrete,0,,Concrete Slab,0,MHR,1,6,1,,,Manufactured,"Welcome to Crispen Bays. Gorgeous 15 year new single wide with brand new roof, ceilings, 2 beds, 2 baths, open floor plan, new laminate flooring, customer kitchen, SS appliances located in quiet cul-de-sac location, 2 car open parking plus visitor parking beside for your guests. This home has too many extras to mention and shows 10 plus. Clubhouse, outdoor pool, playground, lots of green space, RV parking this is a wonderful community for families. Amazing location... walk to schools, shopping, recreation, restaurants, pubs and coffee shops, it's all a short walk away. Transit at the entrance of the community, quick ride to sky train and Surrey City Centre. 2 small pets are okay and no age restrictions. Pad rental $1009.56/month includes management, water, & garbage. Call today!"
S,192 7790 KING GEORGE BOULEVARD,F37,"$225,000 ",2020,$559.57 ,3/1/2021,12,30,Surrey,4,2,0,"1,316","$249,900 ","$227,700 ",Concrete,0,,Concrete Slab,0,MRH,1,7,1,,,Manufactured,"Welcome to Crispen Bays!  Large 4 bedroom, 2 bath home is over 1,300 square feet, perfect for a growing family located on a large corner lot across from the clubhouse and visitor parking. Roof & hot water tank 3 years new, S/S appliances, gas fireplace, bay windows, hardwood floors, covered parking for one vehicle, RV parking available. Clubhouse, outdoor pool, playground, lots of green space, this is a wonderful community for families. Amazing location... walk to schools, shopping, recreation, restaurants, pubs and coffee shops, it's all a short walk away. Transit at the entrance of the community, quick ride to skytrain and Surrey City Centre. This is a very affordable home! 2 small pets are okay and no age restrictions. Pad rental $967.67 a month includes management, water, & garbage."
S,101 7790 KING GEORGE BOULEVARD,F32,"$225,000 ",2020,$204.29 ,3/7/2021,9,47,Surrey,3,2,0,"1,000","$229,900 ","$229,900 ",,0,,Concrete Block,0,MHR,1,6,1,,,Manufactured,"Crispen Bays is family park 2 pets welcome with restrictions!! The home has 3 bedrooms 2 bathrooms. lots of updates has been done, New kitchen with SS appliances, updated bathroom, Double pain thermal windows, New Insolation & drywalled through out, New paint from head to tow, New siding and finished shed with heat.."
S,32 7850 KING GEORGE BOULEVARD,F37,"$230,000 ",2020,$525.41 ,3/22/2021,17,20,Surrey,2,1,0,938,"$232,000 ","$232,000 ",,0,,Other,0,MHR,1,4,1,,,Manufactured,"Discover! It's a 10! 2 Bdrm. Show home condition! You will love the following proven features in this Bear Creek Mobile Park home: age 18 years; single wide over 900 sqft; full bath with cheater door leading to Mbdrm. New roof; hot water tank 2014; quiet CDS; new blinds, led lighitng throughout with dimmer swithces; new bath with oak cabinets; new stove and washing machine; engineered hardwood floors in living room and bedroom; various plumbing upgrades. 55+. Close to transit, Costco, Superstore. Enjoy your future here! Move in ready."
S,25 13650 80 AVENUE,F37,"$237,900 ",2020,$331.00 ,5/17/2021,0,42,Surrey,3,2,0,"1,368","$239,000 ","$239,000 ",,0,,Concrete Block,0,RES,1,10,1,,,Manufactured,"Leeside Adult 19+ park, Pet OK, Pad Rent $658.00 Vacant immediate possession, Fridge, Stove, Dishwasher, Micro-Wave. Washer/Dryer, two storage sheds on 200 Sq. Feet with new roof. Roof 12 years old Furnace replaced Jan. 2019 two A/C units, All appliances replaced. Private back yard with tall cedar hedge, partial new fence and reinforced back stairs. 3 Bedrooms and 2 full bathrooms. All window coverings"
S,91 1840 160 STREET,F31,"$268,000 ",2019,$289.70 ,3/7/2021,159,47,Surrey,3,2,0,"1,232","$329,000 ","$289,000 ",,0,,Other,0,MHP,,11,1,,,Manufactured,"Location, location, location. Open and south facing double wide unit that comes with vinyl siding. Bright and spacious with great skylights. This home is located in a quiet cul-de-sac with three bedrooms and two bathrooms. This home has a great walk in closet, large family room and added addition for extra space and storage. Wonderful complex. PAD FEE IS $1137 PER MONTH."
S,183 7790 KING GEORGE BOULEVARD,F37,"$273,000 ",2020,$750.00 ,5/2/2021,38,6,Surrey,3,2,0,"1,206","$289,880 ","$275,880 ",Concrete,0,,Concrete Slab,0,MHO,0,7,1,,,Manufactured,"Stop the car! Welcome to Crispen Bays. 6 year new double wide featuring over 1200 square feet with vaulted ceilings, 3 bedrooms, 2 baths, open floor plan located beside green space (no neighbor) in quiet cul-de-sac location, 2 car open parking plus visitor parking beside for your guests.  This home has too many extras to mention and shows 10 plus. Clubhouse, outdoor pool, playground, lots of green space, RV parking this is a wonderful community for families. Amazing location... walk to schools, shopping, recreation, restaurants, pubs and coffee shops, it's all a short walk away. Transit at the entrance of the community, quick ride to sky train and Surrey City Centre. 2 small pets are okay and no age restrictions. Pad rental $1004.00/month includes management, water, & garbage.  Call today!"
S,3 8078 KING GEORGE BOULEVARD,F32,"$445,000 ",2020,"$1,720.96 ",1/27/2021,23,33,Surrey,3,2,"2,652.00","1,302","$475,000 ","$475,000 ",,0,,Concrete Perimeter,0,CD,1,7,1,,,House/Single Family,"Own the land with this EXTENSIVELY RENOVATED modular home on crawl space. Set back in a quiet location in the boutique gated community of Braeside Village, near Costco, Superstore, & more! Plenty of space with 2 bedrooms and a large den, or 3rd bedroom! Sip early morning coffees and soak up afternoon sun on the newly installed wraparound deck overlooking professional landscaping with a new private fence and shed, it will be your private paradise! Many updates including new roof, high efficiency furnace, hot water tank, washer/dryer, kitchen appliances, driveway, central A/C and windows! Enjoy the modern feel with trendy flooring, fresh grey/white colour schemed paint, curtains, and kitchen cabs. Self managed strata with $150 monthly fee. Call today for your private showing!"
S,13954 80B AVENUE,F37,"$800,000 ",2020,"$2,904.98 ",5/7/2021,4,43,Surrey,4,2,"3,214.00","1,386","$850,000 ","$850,000 ",Concrete,0,,Concrete Perimeter,0,SF,0,9,2,41,82,House/Single Family,"DETACHED HOUSE AT TOWNHOME PRICING!! Say good by to strata fees, put your money into updating this home and increasing your equity! The lowest priced home in Newton! This 4bed 2 bath home has good bones , just needs a new owner to do the updates required to increase the market value, situated in a quiet family neighborhood, with fully fenced backyard! Earn some instant sweat equity & catch this GEM before another lucky buyer does!"
S,7789 125 STREET,F36,"$822,000 ",2020,"$3,030.00 ",12/7/2020,14,36,Surrey,3,2,"4,082.00","1,456","$839,000 ","$839,000 ",,0,,Concrete Perimeter,0,SFD,,10,2,40.5,,House/Single Family,"Enjoy a tastefully renovated 2 story house with recent extensive quality renovations, no expense spared by current homeowners. Beautiful 3bed/2 bath house located in a sought after neighborhood of Surrey, West Newton Area. Recent updates include  kitchen cabinets and countertops, tiles and laminate flooring, lighting fixtures and pot lights, washrooms, windows, doors, paint, roof, gutters/downpipes, baseboard heat, appliances and many more to list. Main floor features Large Living area, dining area, gorgeous kitchen, huge family room and powder room. Upstairs features 3 Generous sized rooms and 1 bath room. Beautiful private South Facing backyard with a huge patio for your beautiful summer evenings. Detached workshop and storage shed. Showing with appointment on Dec 6,2020  2-4PM"
S,14073 67A AVENUE,F37,"$835,000 ",2020,"$3,149.73 ",5/31/2021,39,41,Surrey,3,2,"4,045.00","1,311","$998,000 ","$869,900 ",,0,,Concrete Perimeter,0,SFD,1,6,2,51.3,78.86,House/Single Family,This 2 bedroom plus one down home is tucked away on a quiet street in a family neighborhood. Only steps to the Tom Thumb Tot Lot and Sullivan Heights High School and Hyland Elementary. Walking distance to library and shopping. Very private backyard with many trees. Huge covered deck for year round BBQ's This is a great investor property or ideal for the first time buyer...This home is walking distance to Hyland Park and close to shopping ..
S,13241 82 AVENUE,F31,"$835,000 ",2019,"$3,284.36 ",12/28/2020,200,36,Surrey,4,2,"5,383.00","1,653","$849,000 ","$849,000 ",Concrete,0,No,Concrete Perimeter,0,SFR,,8,2,,,House/Single Family,"One of a kind great location see this 4 bedrooms with 11/2 bath, lot sizes 5383 sq. ft. room for everyone 4th bedroom is converted form the garage, huge fenced yard, walking distance to Sikh Temple, Bus stop, elementary school, shopping, Bear Creek Park. Perfect for young family and for investment. For all showing call today."
S,12627 N HAMPTON BOULEVARD,F36,"$837,500 ",2019,"$3,269.99 ",12/16/2020,84,19,Surrey,4,4,"2,651.00","2,238","$845,000 ","$837,500 ",,0,,Concrete Perimeter,0,CD,2,14,3,26,100,House/Single Family,3 LEVEL HOUSE WITH RENTAL SUITE DOWN. This 4 bedroom and 4 bath House is a great home to raise a family or as great investment income. Call today to view!  [[[ BASEMENT RENTED $950PER MONTH ]]]
S,12482 96 AVENUE,F31,"$845,000 ",2020,"$3,152.14 ",1/28/2021,0,65,Surrey,0,1,"7,302.00",800,"$850,000 ","$850,000 ",Concrete,0,,Concrete Perimeter,0,RS,,0,1,65.98,,House/Single Family,"Value in land, sold as is where is. The property has a back lane."
S,5855 132 STREET,F38,"$850,000 ",2017,"$3,032.40 ",12/14/2020,74,61,Surrey,3,1,"7,299.00","1,150","$869,000 ","$869,000 ",,0,,Concrete Perimeter,0,RF,,6,1,75,96,House/Single Family,"FANTASTIC OPPORTUNITY! PANORAMA RIDGE, always in high demand valued for its prestigious location. Subdivision opportunity! Large 7300 sqft lot with 75 feet frontage! Subdivide into 2 lots (verify with City). Existing rancher is in good condition and has updated flooring, baseboard, blinds and windows. Can easily be rented until you are ready to build. Back lane for extra access. School catchments: Panorama Park Elementary & Panorama Ridge Secondary. Valuable location: 3 minutes to West Newton & Panorama parks, 3 minute drive to elementary school, easy access to major routes: Hwy 10, Hwy 99 and King George Blvd."
S,7122 129A STREET,F36,"$851,000 ",3008,"$2,020.00 ",4/6/2021,8,43,Surrey,4,2,"4,232.00","1,329","$899,000 ","$899,000 ",,0,,Concrete Perimeter,0,SF-G,0,9,2,40,,House/Single Family,"Please do not walk the property! Calling All Investors , Renovators!! Private , Quiet , Cul-de-sac location, 1300 sq ft , 2 storey, 4 bedroom home looking for a Re-Do! 4200 sq ft lot beside neighborhood park. Check with City of Surrey for possible Re-build , SF-G zoning , roof approx 5 yrs, hot water tank 2020, washer / dryer 5 years, newer windows"
S,7735 125 STREET,F36,"$855,000 ",2020,"$3,050.87 ",2/2/2021,0,38,Surrey,4,2,"4,427.00","1,410","$855,000 ","$855,000 ",,0,,Concrete Perimeter,0,RF-G,,8,2,49,,House/Single Family,"Beautiful house in West Newton!! 4 bedrooms 2 washrooms with lots of upgardes done through out the house. Perfect for first time home buyers and investors, located on a quite cul de sac, with carport and lots of extra parking, big storage shed at the back. Walking distance to both level of schools, Kwantlen Polytechnic University & public transportation are only steps away!"
S,8020 139B STREET,F37,"$860,888 ",2020,"$2,923.32 ",2/15/2021,13,44,Surrey,3,2,"3,511.00","1,529","$850,000 ","$850,000 ",,0,,Concrete Perimeter,0,RF,0,11,1,35,100,House/Single Family,"RARELY AVAILABLE, CUTE AS A BUTTON DETACHED cozy home in East Newton! INVESTORS! three bedrooms plus bonus finished loft. This home has a beautiful Contemporary design, the NOW and the FUTURE! There's a few SUNLIGHT ceiling to add natural light to the living room and dining room. Updates done by Seller includes breakfast bar counter, modern stainless steel fridge, built in microwave, granite countertop, crown mouldings, tile floorings, french door open to den and peaceful solarium, roof is done in 2010. Backyard has a relaxing covered patio with slate, tile, and private setting. Your family will have fun summer barbeques! Better than a townhouse! Close to Superstore, shopping, schools, bus and Newton Wave Pool. Call your REALTOR to book! KINDLY Wear Mask and gloves when you come!"
S,14908 57 AVENUE,F39,"$863,000 ",2020,"$3,252.03 ",1/18/2021,2,23,Surrey,3,4,"2,066.00","2,041","$849,900 ","$849,900 ",,0,,Concrete Perimeter,572,CD,1,14,3,30,69,House/Single Family,"Sullivan Station Living!! Beautifully renovated 2 storey home with full walkout basement across the street from a park!! Home features a beautifully renovated kitchen with stainless steel appliances, white kitchen with lots of cabinet space, waterfall kitchen island, new backsplash, laminate flooring, newer light fixtures, renovated bathrooms on main level and upstairs plus more. Home has 3 bedrooms upstairs, rec room and den in basement. Come check out today."
S,14836 58 AVENUE,F39,"$863,000 ",2020,"$3,359.17 ",12/10/2020,7,17,Surrey,4,4,"2,185.00","2,150","$832,900 ","$832,900 ",,106,,Concrete Perimeter,0,RES,1,11,3,0,,House/Single Family,"Welcome to this immaculate one owner home in Sullivan Station. 4 bedrooms, 4 bathrooms, eat in kitchen and a dining room, finished basement, attached garage, covered front patio and a sunny back deck and yard. All the boxes are checked. Walk to school, shopping and recreation. A great home in a great central location. No access to the basement from the outside."
S,54 14058 61 AVENUE,F39,"$866,000 ",2020,"$2,971.31 ",3/23/2021,7,5,Surrey,4,4,0,"2,040","$849,888 ","$849,888 ",,0,,Concrete Perimeter,0,CD,2,9,3,,,Townhouse,"Welcome to the Summit a very exclusive townhouse complex that will amaze you. This Four bedroom four bathroom beauty also has the benefits of a rooftop patio with unbelievable views. The interior shows so much love with a lot of extras that you don’t get from the original build. Extra built-in cabinetry, Very high ceilings, amazing finishes to the master bedroom and a great patio area for your spring and summer time barbecue. This one is sure to please all your senses and your entire family. Book your showing now to get your private viewing. All scheduled showings Mon-Fri 5pm - 730 pm. Scheduled Weekend Showings Sat/Sun 2-4 pm. All offers must be in by Tuesday March 23rd by 4 pm. (Fourth Bedroom below has no closet)."
