Status,Address,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,Public Remarks
S,2119 164A STREET,F57,"$1,350,000 ",2020,"$4,884.17 ",1/17/2021,6,2,South Surrey White Rock,4,4,"3,128.00","2,575","$1,349,888 ","$1,349,888 ",,0,,Concrete Perimeter,0,RF-10,2,10,3,30,,House/Single Family,"Welcome home. This beautiful home built by Foxridge has only been lived in for one year and is in show home condition. Located in the Edgewood Gate community this home sits on a corner lot and backs on to the protected green belt making it the most desired location within the community which is why the sellers chose this lot  first over 100 other lots that were available at the time. This home has it all with stainless steel appliances including fridge, stove, dishwasher, microwave. Also included is laminate flooring, upgraded sink, upgraded window coverings, full size washer/dryer, A/C, fully finished legal suite with sperate entry and laundry. Security system and so much more also included. Hurry in and see for your self. This one won't last!!"
S,14154 16A AVENUE,F52,"$1,350,000 ",2020,"$4,230.24 ",4/29/2021,30,35,South Surrey White Rock,3,2,"8,267.00","1,800","$1,199,000 ","$1,399,800 ",,0,,Concrete Perimeter,0,RF,2,9,1,50,164,House/Single Family,"This charming, rancher has been kept in immaculate condition. Extra-long lot provides a quiet, private back yard with workshop and well manicured grounds. 3 bedrooms, 2 full bathrooms with a walk-in tub in one bathroom. Separate Laundry room has Kenmore appliances, newer hot water tank and built-in vacuum. The kitchen has received some updates with a new dishwasher, sink and counter tops. A large fully covered sun room is located right off the kitchen and is great for entertaining while looking out over your private back yard."
S,1823 129A STREET,F53,"$1,350,000 ",2020,"$4,223.33 ",4/23/2021,8,37,South Surrey White Rock,3,2,"7,186.00","1,841","$1,428,000 ","$1,428,000 ",Aggregate,0,,Concrete Perimeter,0,SFR,3,9,1,62.17,114.3,House/Single Family,"Beautiful Ocean Park RANCHER on a corner lot! This custom designed 1841 sq ft home is in excellent condition with like-new hardwood floors and custom tiles. The open concept kitchen has some newer appliances, a gas range, and a charming island. Spacious Living room with gas fireplace. Family room opens to a covered sitting area in the back yard. Crown moldings, and extensive millwork. French doors and custom solid fir doors with high end hardware. Newer roof (2010, 30-year shingle) with two large skylights. Newer High Efficiency Furnace & New Hot Water tank.  Both Bathroom showers Renovated.  Built in vacuum  system, and monitored security system.  Two car garage, space for four more vehicles, RV parking, & storage shed.  Close to Shopping, Parks, and Ecole Laronde Elementary (French Imm)."
S,16679 25A AVENUE,F57,"$1,350,000 ",2020,"$4,510.23 ",3/16/2021,1,4,South Surrey White Rock,4,4,"3,603.00","2,708","$1,358,000 ","$1,358,000 ",Concrete,0,,Concrete Perimeter,0,RF10,2,10,3,30,120,House/Single Family,"THIS STUNNING FOXRIDGE HOME at Grandview Heights, lived in only one year. Big GREATROOM Plan W/Den has spacious 10' high ceilings, large windows, engineering hardwood and gorgeous natural stone F/P. Chef's Kitchen W S/S appliances, large quartz island, Marble backsplash. Extras include: Upstairs offers a loft area & 3 bdrm including gorgeous master W/vaulted ceiling, 4pcs bath w/large glass shower and custom shower heads and sprayer. Huge Walk-in W/built-ins. Fully finished Bsmt boasts a huge media room and 1 bedroom(renovated in 2018 with permit). Nicely landscaped and fenced. Close to all amenities incl Morgan Crossing Shops, Golf course and brand new Grandview Heights Secondary School."
S,15170 BEACHVIEW AVENUE,F54,"$1,350,000 ",2020,"$4,863.54 ",2/16/2021,6,45,South Surrey White Rock,4,3,"3,450.00","2,256","$1,075,000 ","$1,075,000 ",,18,,Concrete Perimeter,0,SF,0,9,2,30,,House/Single Family,"Investor alert fabulous property now or future! Move in ready, Buy and hold for Future or Build your Dream Home today! This 2200+ sq ft., 2 story, 4 bedroom, White Rock home, just steps from 5 corners and restaurants,  has south facing deck and yard with lane access.  Walk out sliding doors on the main floor to a spacious deck with ocean view to the southwest. Lower floor has walk out patio doors into a covered patio. Kitchen and bathrooms updated approx. 10 years ago. Quiet location, 2 blocks from the beach. Currently tenanted. All offers must be in by Tue. Feb 16 before 5:00PM."
S,1862 LILAC DRIVE,F55,"$1,350,000 ",2020,"$4,212.97 ",5/17/2021,7,27,South Surrey White Rock,5,3,"7,796.00","2,918","$1,299,000 ","$1,299,000 ",,0,,Concrete Perimeter,0,SF,2,13,2,50,156,House/Single Family,"This is the PERFECT family home you've been waiting for! Completely renovated and well appointed 5 bedroom (almost 3000sqft & 7800 sqft lot) home in a quiet, desirable neighbourhood. Open, great floorplan with spacious living room & family room accented by brand new flooring & built in vacuum & security system! Beautifully upgraded kitchen featuring brand new appliances & quality cabinets. Upstairs features 5 well-sized bedrooms, including a master bedroom with spa-like ensuite. Office/bedroom on the main! A private sunny backyard creates a perfect oasis for relaxing & summer BBQ. Add in an incredible location, close to all parks, schools, restaurants and access to the local beaches. Showings by appointment: May 15th & May 16th (Saturday - Sunday) 1:00-4:00pm."
S,1652 141A STREET,F52,"$1,351,000 ",2020,"$4,057.42 ",4/7/2021,6,34,South Surrey White Rock,2,3,"7,118.00","1,650","$1,298,000 ","$1,298,000 ",,0,,Concrete Perimeter,0,RS-1,2,10,1,118.11,,House/Single Family,"This two bedroom two and half bath rancher is ideal for both first time home buyers and downsizers. Situated on a corner lot in an absolutely PRIME location. A very nice layout the large living dining room flows into the kitchen.  A large Primary bedroom with an ensuite.  A private backyard with plenty of sunshine. This ideal location provides quick and easy access to all the amenities.  A short walk to Bay Ridge Elementary and walking trails, a tranquil neighborhood.  Offer Presentation April 7th @ 1pm."
S,17423 2 AVENUE,F59,"$1,355,000 ",2020,"$4,526.54 ",5/31/2021,6,6,South Surrey White Rock,5,5,"2,965.00","2,713","$1,378,000 ","$1,378,000 ",,0,,Concrete Perimeter,901,RF-9,2,14,3,91.33,99.01,House/Single Family,"Timeless Craftsmanship meets modern elegance in this meticulous 4bed/5bath FAMILY/EXECUTIVE home Inc. 1 bdr LEGAL suite located in the picturesque and family friendly community of Summerfield, Pacific Douglas. Quality features include Chef's Gourmet kitchen with quartz countertops w/large island, stainless steel appliances w/gas range, microwave and built-in wall oven. Engineered hardwood through main, designer lighting & lots of windows for natural light + Oversized Master bedroom. Detached double garage w/additional car pad and quiet lane for kids to play. BONUS soundproofed 1-bdrm LEGAL suite perfect for mortgage helper + RARE Theatre/Media Room for upstairs use. Private low-maintenance yard. Close to White Rock, HWY99, All Shopping. 7-acre park, brand new Elementary school DON'T MISS!"
S,15524 MADRONA DRIVE,F55,"$1,356,000 ",2020,"$5,282.76 ",3/23/2021,29,43,South Surrey White Rock,5,4,"9,062.00","2,303","$1,397,000 ","$1,369,999 ",,0,,Concrete Slab,0,RF,5,14,2,60,156,House/Single Family,"Tastefully remodelled residence nestled away in a quiet South Surrey cul-de-sac. This beautiful family home features a total of five bedrooms and four bathrooms across 2,303sqft of living space. The main level features an open plan that flows seamlessly from the kitchen into the dining and living areas. Enjoy the your morning coffee on the East balcony or sprawl out on the enormous 450sqft covered deck,  ideal for year-round use. The lower level is complete with a two bed, two bath suite with separate entry and its own laundry, previously rented for $1,650/mo. Standing on an expansive 9,062sqft lot with fully fenced and private rear yard this home is ideal for children, pets, and entertaining.  Close to Jessie Lee Elementary, Earl Marriot  Secondary, Peninsula Village Shopping Mall."
S,15677 GOGGS AVENUE,F54,"$1,356,000 ",2020,"$4,971.27 ",1/28/2021,16,51,South Surrey White Rock,4,3,"6,334.00","2,196","$1,399,000 ","$1,399,000 ",,0,,Concrete Perimeter,0,RS1,1,12,2,61.6,103,House/Single Family,"Professionally renovated basement home with  1 bedroom basement suite. Well maintained by the owner and ready to move-in. Custom open concept kitchen with island and quartz counters. Beautiful backyard with partially covered bi-level sundeck. Parking pad for RV or trailer. Tandem garage. Close to Peace Arch Elementary, Earl Marriott. Quick access to Hwy 99 and a short walk to hospital."
S,14988 35 AVENUE,F58,"$1,356,000 ",2020,"$4,544.82 ",2/1/2021,7,17,South Surrey White Rock,5,4,"3,724.00","3,054","$1,299,000 ","$1,299,000 ",,0,,Concrete Perimeter,"1,015",RF12,2,16,3,46,81,House/Single Family,"This is a meticulously kept quality built home locate at a great quiet location. This 5 bdrm family home has an outstanding open floor plan with lots of versatility, upgrade all appliance, Great flex room on the main floor gives plenty of options. Generous size of all bedrooms, Two bedrooms with fully finished basement and private entry, brand new kitchen,turely mortgage helper. Low maintenance yard ideal for entertaining, just move in and enjoy!! This house is spotless inside & out, exterior has been freshly painted so the house looks as new!"
S,16545 25 AVENUE,F57,"$1,358,000 ",2020,"$4,596.65 ",1/17/2021,25,4,South Surrey White Rock,5,4,"3,487.00","2,687","$1,388,800 ","$1,358,800 ",Asphalt,0,,Concrete Perimeter,0,RES,2,14,3,29.5,,House/Single Family,"THIS STUNNING FOXRIDGE HOME in Trendy Plateau at Grandview Heights comes loaded with tons of UPGRADES. Big GREATROOM Plan W/Den has spacious 10' high ceilings, large windows, wide plank hardwood and gorgeous natural stone F/P. Chef's Kitchen W/upgraded S/S appliances (gas stove), large quartz island, Marble backsplash. Extras include: Glass stair railings, Fully Air-Conditioned, Custom automated blinds, 3 window seats and more!! Upstairs offers a loft area & 3 bdrm including gorgeous master W/vaulted ceiling, 5pcs bath w/large glass shower and custom shower heads and sprayer. Huge Walk-in W/built-ins. Bsmt boasts 9' ceilings, a room for upstairs use (extra bedroom) and 1 bedroom LEGAL SUITE. Nicely landscaped and fenced. Close to all amenities incl Morgan Crossing Shops & Golf course."
S,1752 141A STREET,F52,"$1,360,000 ",2020,"$3,902.59 ",4/20/2021,26,40,South Surrey White Rock,3,3,"5,673.00","2,385","$1,259,000 ","$1,259,000 ",,0,,Concrete Perimeter,0,RES,,10,2,0,0,House/Single Family,"very well maintained place called home.Nestled on a quiet street in the sought after sunny side park neighborhood . walk to the best schools of Bayview elementary and semiahmoo secondary .A hint of modern design with a traditional flare. Vaulted ceilings in the spacious living room & dining room, open bright kitchen w/granite countertops & loads of cupboard space, spacious family room centered by a fireplace overlooking an amazing private, bright back yard. A bonus den tucked away on the main which could serve as a bedroom. Very large masterbed w/ spacious ensuite & two other spacious bedrooms plus a bonus open flex space. Updates include newer roof, windows, flooring throughout, granite countertops, hot water tank and more. Ownership pride throughout! This is the perfect neighbour."
S,15825 WILLS BROOK WAY,F57,"$1,360,000 ",2020,"$4,088.53 ",3/3/2021,6,5,South Surrey White Rock,5,4,"2,948.00","2,539","$1,399,900 ","$1,399,900 ",,0,,Concrete Perimeter,845,RF9,2,12,3,31,95,House/Single Family,"This beautiful home has it all! In 2020, the owner has upgraded appliances, installed all new flooring/carpet/window covering/window screens/water purifier/air conditioning/all new closets, and fresh painting. On top of that, the thought out floor plan is perfect for the entire family, upstairs has 3 generously sized bedrooms that include a master suite with vaulted ceilings, spacious walk in closet and heated bathroom floor. The basement also features two bedroom, full bathroom, full kitchen, laundry with separate access from the backyard. Walking distance to schools/parks/shopping centre/transit. Call Now!"
S,1371 MAPLE STREET,F54,"$1,360,000 ",2020,"$6,207.85 ",12/19/2020,3,44,South Surrey White Rock,3,4,"6,993.00","2,663","$1,375,000 ","$1,375,000 ",Gravel,0,,Concrete Perimeter,0,RS-1,2,10,2,54,129.5,House/Single Family,"White Rock Double Master bedroom Home. Deceiving from the front of the home. Much bigger than it appears. The home was completely rebuilt in 2008 and includes everything to 2008 building codes with permits. A surprisingly open floor plan with a large entry closet and den at the front of the home. An excellent home for a couple or small family. Two bedrooms on the top floor. Perfect for those visitors who need to stay on the main floor in the Master bedroom on the main. Also a large upper master with sun deck and a view of Mount Baker. The south west facing yard is a perfect private retreat. Lane access to the rear with a double garage, workshop and room for 3 cars out back. Parking out front as well. This is one you should put on your list. Call your agent today to book your showing."
S,15383 RUSSELL AVENUE,F54,"$1,360,000 ",2020,"$4,816.12 ",5/17/2021,6,19,South Surrey White Rock,3,4,"2,885.00","2,595","$1,288,000 ","$1,288,000 ",,0,,Concrete Perimeter,0,SF,2,9,3,32.99,89.96,House/Single Family,"White Rock Town Center. Steps to shops, doctor, hospital, transit, mall. Zoning: Work & Live Daylight Basement: ideal for notary, hair salon, or 1 bedroom & den suite, private patio, kitchen cabinets, sink, microwave. Pristine 2,595 sq. ft. plan. Main floor office, great room, open to dining area, kitchen, north facing sunny expansive sundeck, rock garden. Upper level full bath, 2 bedrooms, walk in closets, including master bedroom, vaulted ceiling, ensuite soaker tub, separate shower, double sinks. Features: covered front porch, wide plank maple hardwood flooring, updated kitchen, quartz tops and bar, stainless appliances, gas fireplace with tile surround. Updated powder room & master ensuite. Double carport. 2,885 sq. ft. lot. Easy care, low maintenance yard. Simply move in and enjoy!"
S,1930 155 STREET,F55,"$1,360,000 ",2020,"$4,019.41 ",3/26/2021,23,36,South Surrey White Rock,4,3,"7,273.00","1,799","$1,399,000 ","$1,429,000 ",,0,,Concrete Perimeter,0,RF,2,11,2,41,,House/Single Family,"Location, Location, Location! Fantastic 3 level split home close to wonderful amenities. Bright and spacious with beautiful, newer flooring and crown molding. Large, updated Kitchen with stainless steel appliances and Island/breakfast bar. 3 Bedrooms up and one Bedroom/Den below. Cozy fireplace in Living Room. Deep crawl space for storage. Family Room has French doors leading out to a private backyard paradise. Perfect for entertaining, it features a massive cedar deck with Pergola, in-ground swimming pool, hot tub, Cabana with 2 piece bath and outdoor shower. Ideal, central location close to Bakerview Park & just minutes to shopping. School catchment: Earl Marriott Secondary and Jessie Lee Elementary."
S,15730 RUSSELL AVENUE,F54,"$1,362,000 ",2020,"$5,581.17 ",4/14/2021,19,53,South Surrey White Rock,4,3,"7,129.00","2,120","$1,299,900 ","$1,299,900 ",,0,,Concrete Perimeter,0,RS-1,2,10,2,53,133,House/Single Family,"Great family home sitting on a large 7129 sqft lot, centrally located in a quiet White Rock neighbourhood! Main floor has 1 master bedroom with a semi-ensuite and 2 spacious bedrooms with a fully bath. Bright and cozy living area with gas fireplace, functional kitchen and dining area lead to upper sundeck. Lower level you have a big rec room, 1 bedroom, 1 bathroom, 1 kitchen and an office or storage room. Fully fenced and south facing rear yard is perfect for the kids & pets. Upper sundeck and the huge deck on the ground level are perfect for entertaining! Upgrade including new roof and furnace. Close to shopping, transit, schools and all amenities. Don't miss out! Book a showing today! Showing available on Tue April 13 3:30pm to 5:30pm"
S,3689 142A STREET,F51,"$1,365,000 ",2020,"$4,689.25 ",1/16/2021,10,12,South Surrey White Rock,4,3,"6,082.00","2,810","$1,399,000 ","$1,399,000 ",,0,,Concrete Slab,0,CD,2,13,2,59.61,32.57,House/Single Family,"Welcome home to SOUTHPORT. Tucked away on a quiet cul-de-sac, and just a few steps to the Nicomekl River and Semiahmoo Trail. Enter from the covered porch to find the home office and powder room perfect for the work-from-home professional. The contemporary open-concept design overlooks the backyard and features vaulted ceilings, beautiful hardwood floors, gourmet island kitchen with granite countertops, stainless steel appliances, butler’s pantry, large eating area, and formal dining room. Upstairs, the spacious master includes ensuite and walk-in-closet, plus 3 additional bedrooms and 4-piece bath await. Private west-facing fenced yard and patio provide lots of room for entertaining or for the kids to play. An oasis close to golfing, beaches, shopping and easy access to Hwy 99."
S,1341 LEE STREET,F54,"$1,365,000 ",2020,"$5,179.73 ",3/26/2021,25,1022,South Surrey White Rock,2,1,"7,380.00","1,038","$1,398,000 ","$1,398,000 ",,0,,Concrete Perimeter,0,RES,1,5,1,60,123,House/Single Family,"Great opportunity for investors, builders, or first time home buyers. This 1038 sqft rancher includes 2 bedrooms and 1 bathroom which is situated on a 7380 sqft rectangular lot. This home also includes a 1 car enclosed garage and a fully fenced private backyard. Many new homes built in this area. Located just minutes to Peach Arch Elementary School, Earl Marriot High School and White Rock Beach. Home is in very good condition."
S,2081 149 STREET,F52,"$1,368,000 ",2019,"$4,848.28 ",1/14/2021,164,35,South Surrey White Rock,3,3,"7,366.00","2,150","$1,428,000 ","$1,428,000 ",,0,,Concrete Perimeter,0,SFD,2,9,2,59,,House/Single Family,"Beautiful cozy home located in most desired Sunnyside neighborhood. Semiahmoo school catchment, close to shopping and transits. Extensive renovation through the past 7 years. roof was replaced in 2013, kitchen was done in 2016, bathroom, flooring, painting and replaced all piping in 2019,fence was done in 2020. Very functional layout with 3 bedrooms and 3 bathrooms, nicely presented, book your private showing to see it in person."
S,2163 166 STREET,F57,"$1,370,000 ",2020,"$4,333.94 ",4/18/2021,13,4,South Surrey White Rock,5,4,"2,713.00","2,449","$1,399,900 ","$1,399,900 ",,0,Yes,Concrete Perimeter,0,RF-9,,14,3,29.7,91.5,House/Single Family,"Located on a quiet street with a unique lush green boulevard surrounding the community. Contemporary 5 bdrm home features with oak hardwood floors on the main floor plus master bdrm and hallway. A gorgeous chef-inspired kitchen with quartz countertops, a walk-in pantry and a matching built-in hutch and wine fridge. Vaulted ceiling in the master with a luxurious ensuite, walk in closet. Basement with legal one designer package. Nest home styles coordinated with thermostat, camera and doorbell make you feel at ease. Walking distance to Aquatic Centre, new park, new elementary & high school and shopping."
S,13078 14A AVENUE,F53,"$1,371,000 ",2020,"$4,502.98 ",4/21/2021,21,49,South Surrey White Rock,3,3,"8,052.00","2,095","$1,450,000 ","$1,399,000 ",,0,,Concrete Perimeter,0,RES,1,12,2,66,,House/Single Family,"Beautiful location in highly desirable Ocean Park. Well maintained, 3 bedroom two storey family home in a peaceful and quiet neighbourhood. 8,052 sqft south facing, private and fenced property. Bright and spacious living room with fireplace, dining room looks out to sunny deck, which over looks a beautiful back yard. In Elgin High School and Ray Shepherd Elementary catchment. Near all the  amenities that you could want…. Ocean Park shopping center, transportation and Kwomais Point Park and much more."
S,12573 20 AVENUE,F53,"$1,375,000 ",2020,"$4,185.32 ",2/22/2021,10,37,South Surrey White Rock,3,2,"7,623.00","1,600","$1,198,000 ","$1,198,000 ",Aggregate,0,,Concrete Perimeter,0,RES,2,9,1,63,121,House/Single Family,"Lovely , well cared for Rancher in Ocean Park overlooking park area. Large , private backyard with closed in solarium. Three bedroom, Two full bathrooms, Partially updated, crown moulding , hardwood floors, Roof approx. 2004, Hot water tank 2017, Furnace updated, New driveway 4 yrs ago. Double garage and ample parking in driveway."
S,2259 154 STREET,F55,"$1,375,000 ",2020,"$4,817.79 ",3/5/2021,3,53,South Surrey White Rock,6,3,"9,517.00","3,080","$1,280,000 ","$1,280,000 ",Concrete,0,,Concrete Perimeter,"1,624",RES,,14,2,72,131,House/Single Family,"ATTENTION BUILDERS AND INVESTORS!!! Build your Dream home on this beautiful 9500 sqft lot in South Surrey or hold to build later while collection some income. Centrally located with Elementary School, Secondary School, Shopping, Park, Recreation, and Transit all very close by."
S,2011 156A STREET,F55,"$1,375,000 ",2020,"$3,644.70 ",2/27/2021,11,39,South Surrey White Rock,3,3,"7,199.00","1,956","$1,198,000 ","$1,198,000 ",,0,,Concrete Perimeter,0,RES,2,9,3,66.5,108.2,House/Single Family,"South Surrey Family home - This well maintained 3 bed, split level is in an excellent location, close to both levels of school. This home features updates throughout, including a fantastic bright kitchen, large en-suite with walk-in closet, two N-Gas fireplaces to keep you cozy in the winter, and lots of fresh paint. Lower level features a spacious family room, and a flex room that can be an office or a 4th bedroom. Walk out from the family room onto a private multilevel deck, perfect for entertaining, cooking on the BBQ, or relaxing in the hot-tub. Close to shopping centres, restaurants, public transit, parks and Rec centres. Have a look at the pictures and the floor-plan then book a showing, you won't be disappointed with this move-in ready home."
S,2155 152A STREET,F55,"$1,375,000 ",2020,"$4,206.06 ",1/28/2021,7,35,South Surrey White Rock,4,3,"7,439.00","2,850","$1,295,000 ","$1,295,000 ",,0,,Concrete Perimeter,0,SF,2,15,2,37.88,Irregular,House/Single Family,"For a fabulous family!! 4 bedrooms up and office on main make this 2700 sf house the ideal place to call home.  Tastefully updated with new carpet upstairs, laminate on main, California Shutters, bright & open kitchen with island, generous eating area, oversized patio door, open to large family room with wet bar, cushioned window seat & rock-faced gas fireplace. Spacious master has 6 piece ensuite, jetted tub and separate shower. All bedrooms are spacious and bright. Sunny south facing back yard. Cul-de-sac location steps from schools & shopping. This is a one-of-a-kind family home - book your showing today!"
S,1801 142 STREET,F52,"$1,375,000 ",2020,"$4,091.99 ",5/12/2021,27,40,South Surrey White Rock,3,3,"5,759.00","1,863","$1,398,000 ","$1,398,000 ",,0,,Concrete Perimeter,0,RF,2,9,2,61,18.59,House/Single Family,"Ocean Bluff – Wonderfully updated residence in highly sought-after neighbourhood. Exceptional opportunity with this 3bd/3ba 1,863sf 2 level family home located on a picturesque corner lot & tree-lined street. Walking distance to renown Bayridge Elementary & Semiahmoo High School. Clean & move in ready, updated with designer paint throughout. Foyer warmly greets you into the living / dining area. Skylights flood the home with natural light. Beautifully appointed kitchen boasts maple cabinetry, and counters with eat-up bar, stainless appliances and top-end plumbing fixtures. Adjoining family room w/ gas fireplace leads out to the covered deck and sundrenched backyard. 3 bedrooms up, including master bedroom w/ rain shower. Two additional well-sized bedrooms and 4-piece bath up. Call today!"
S,16447 10 AVENUE,F55,"$1,375,000 ",2020,"$3,767.76 ",4/5/2021,4,34,South Surrey White Rock,3,2,"7,108.00","1,737","$1,385,000 ","$1,385,000 ",,0,,Concrete Perimeter,0,RF,2,9,1,67.73,105,House/Single Family,"It's been what you are waiting for... a 3 bedroom RANCHER in South Surrey's desirable area, McNally Creek! This renovated dream home boasts with modern but contemporary feels. Step inside to an open yet traditional concept layout with natural light beaming throughout. Stunning wide plank engineered hardwood flooring welcomes you to the Living/Dining Room with the warmth of a beautifully tiled gas fireplace. Entering into the kitchen, you'll notice stainless steel appliances, white shaker slow-close cabinets, pot lights and new windows. The quartz kitchen island backs onto the Family Room with another fireplace looking out to a private backyard and large cedar deck allowing for ultimate entertainment! Both bathrooms are renovated and double sinks in the master! All New Pex Plumbing!"
S,2297 154A STREET,F55,"$1,375,000 ",2020,"$5,504.20 ",5/10/2021,4,37,South Surrey White Rock,5,3,"7,069.00","2,083","$1,399,000 ","$1,399,000 ",,0,,Concrete Perimeter,0,SFR,1,12,2,97,73,House/Single Family,"COMPLETELY RENOVATED 2 KITCHEN HOME situated on a private quiet 7,069 sq ft corner lot. STUNNING brand new kitchen is a showcase feature enhanced by the open floor plan and is perfect for entertaining! Every room in this home including the 3 bathrooms have been renewed within the last 2 years. Large 19' x 16' shed in yard. Self contained licensed 2 bedroom suite, perfect mortgage helper. This home is well worth a private viewing."
S,16633 25A AVENUE,F57,"$1,377,000 ",2020,"$5,423.40 ",3/10/2021,16,5,South Surrey White Rock,5,4,"3,602.00","2,740","$1,388,500 ","$1,388,500 ",,0,,Concrete Perimeter,0,RES,2,17,3,0,,House/Single Family,"Located in gorgeous and peaceful Grandview area in South Surrey. Great open concept floor plan. It has luxurious features such as granite counters, hardwood floors throughout and S/S stainless steel appliances. Main floor has the gorgeous living, dining and recreation rooms perfect for entertaining. Upper level features 3 well sized bedrooms. The huge master bedroom has large walk-in closet, large ensuite and views! Legal suite in basement with separate entrance ideal for a one or two bedroom rental suite as mortgage helper! Near to Recreation central, shopping, Schools and restaurants, Well known private school Southridge School nearby!"
S,12816 26TH AVENUE,F51,"$1,379,000 ",2020,"$4,168.04 ",5/12/2021,8,12,South Surrey White Rock,4,4,"2,743.00","2,542","$1,379,000 ","$1,379,000 ",,0,,Concrete Perimeter,844,RF-9,2,11,3,30,,House/Single Family,"Pleased to present this charming family home located in the desirable community of Ocean Park. Located across the street from the majestic Crescent Park, enjoy nature's walking trails, meadows, playgrounds and amenities at your doorstep! This 3 storey home boasts a fully finished basement, spacious living areas and features 3 large bedrooms above main, primary bedroom w/vaulted ceilings, walk in closet and spa-inspired bath. 4th bed/bath below main, large rec room w/sep entrance. Gourmet, open concept kitchen on main overlooks private backyard w/lush gardens and sundeck; ideal spaces for entertaining. Flex/office space at front. Double car garage + parking pad w/lane access. Perfect family home, within steps of Crescent Beach, shopping, restaurants, cafes, grocery, golf course & schools."
S,14323 18 AVENUE,F52,"$1,380,000 ",2020,"$4,745.92 ",3/15/2021,16,38,South Surrey White Rock,5,3,"6,523.00","2,541","$1,298,000 ","$1,298,000 ",Concrete,0,,Concrete Perimeter,0,SFD,,15,2,38,,House/Single Family,"Ocean Bluff 5 bedroom family home with legal 2 bedroom suite with separate entry. Spacious 3 bedrooms up - large living room with wood fireplace, dining room and huge kitchen with an abundance of cupboard space just off eating area. Master bedroom consists of an ensuite and walk-in closet. Basement area has large family room with a gas fireplace and a large laundry room plus a separate 2 bedroom suite or simply more room for your family! Home sits on a 6523 SF lot with huge wooden sundeck, HOT TUB & storage shed. Bayridge Elementary & Semiahmoo Secondary School catchment within walking distance! Great centrally located neighbourhood-minutes from shopping, beach, rec centre, Softball City and transit."
S,2226 MADRONA PLACE,F55,"$1,380,000 ",2020,"$4,001.43 ",3/23/2021,7,36,South Surrey White Rock,5,3,"7,127.00","2,007","$1,198,000 ","$1,198,000 ",Concrete,0,,Concrete Perimeter,0,RF,2,16,2,50,143,House/Single Family,"The one you've been waiting for! Perfect sized family home, on a private and large, 7,100+ sq.ft lot, in a family-friendly neighborhood located in desirable White Rock AND it has a fantastic 2-bed in-law suite! Priced under $1.2million! Very well maintained, this home also features an updated, open concept kitchen that overlooks a large family room + dining. 3 well-sized bedrooms and 2 baths complete the bright & spacious main floor. The lower floor is your fabulous 2-bed in-law suite w/laundry that can accommodate 2 stacked W/D + many more updates! Finally, a massive & private backyard completes the ideal family home. Located within walking distance to shopping, entertainment, and schools."
S,872 HABGOOD STREET,F54,"$1,380,000 ",2020,"$4,998.80 ",2/16/2021,4,45,South Surrey White Rock,4,2,"4,092.00","1,983","$1,338,000 ","$1,338,000 ",Asphalt,0,,Concrete Perimeter,0,RS-2,2,11,2,33,124,House/Single Family,"White Rock Beach Houzz. Bungalow with walk-out basement 2 kitchens, 2 laundries & 4 bdrms  in just over 2,000 sqft. Entertaining style white kitchen & cabinets w/ quartz island w/ seating renovated 2018. Hardwd flrs, subway tile backsplash. Large living rm w/ wood burning fplace. Thermal vinyl windows & french drs access west facing 445 sqft balcony, expands living space, privacy walls, nat gas for fire-table & BBQ. Ocean views over Semiahmoo Peninsula West. 2 bdrms up & 3 piece bath w/ laundry. Deck access off bedrooms to private east facing 289 sqft balcony w/ raised hot tub. New roof & h/e furnace 2015. Below second kitchen, living rm & 2 bdrms, 3 piece bath w/ laundry. Separate entry. Carport 20'3/22'9 w/ long driveway accommodates 4 more cars. Easy access to Hwy 99 commuting & beach."
S,16025 28 AVENUE,F57,"$1,380,952 ",2019,"$3,819.51 ",1/5/2021,41,1,South Surrey White Rock,4,6,"3,681.00","3,404","$1,399,000 ","$1,399,000 ",Asphalt,0,No,Concrete Perimeter,0,RF-12,2,13,3,40,94,House/Single Family,"Welcome to Grandview Heights Corner where three extraordinary homes are being built by an experienced, builder. This contemporary home is situated on a 3681 sqft, conveniently located near Grandview corners shopping center, South Ridge Secondary, Sunnyside Elementary, and many more amenities. With the exterior being finished with James Hardie planks and exquisite interior finishing - the homes will undoubtedly blow you away. The home features three bedrooms & 3.5 bathrooms on the upper floor with both a legal one bedroom suite in the basement. The open concept main floor includes the formal living room, exquisitely designed kitchen leading to the North facing backyard patio with beautiful mountain views. Call now for more info."
