Status,Address,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,Public Remarks
S,182 7790 KING GEORGE BOULEVARD,F37,"$109,900 ",2019,$43.77 ,10/6/2020,4,46,Surrey,2,1,0,768,"$109,900 ","$109,900 ",Asphalt,0,No,Other,0,MHP,1,4,1,,,Manufactured,"CRISPEN BAYS FAMILY FRIENDLY COMMUNITY. This adorable and affordable single wide manufactured home is ready for it's new owner. Close to schools, shopping, transit and more. Kids and 2 small pets are welcome. This home is 2 doors down from the grassy playground area and located on a quiet street within the park. Why rent when you can own. Come check it out!"
S,165 7790 KING GEORGE BOULEVARD,F37,"$110,000 ",2019,$95.21 ,7/12/2020,68,45,Surrey,1,1,0,768,"$124,900 ","$119,000 ",Other,0,,Other,0,MHP,1,3,1,,,Manufactured,"CRISPEN BAYS FAMILY PARK is a Parkbridge Lifestyles Community. The park features an outdoor pool, clubhouse, playground and basketball court. Conveniently located behind Frank Hurt Secondary and walking distance to Superstore, Costco, Canadian Tire, pubs and shops. This home has had a new metal roof installed in 2018, upgraded plumbing, new windows, siding, hot water on demand installed in 2017 and newer kitchen cabinets. Located in a quiet area of the park with friendly easy going neighbors."
S,11 7850 KING GEORGE BOULEVARD,F37,"$121,000 ",2019,$97.00 ,7/7/2020,118,44,Surrey,2,1,0,768,"$119,900 ","$129,888 ",Concrete,0,,Concrete Block,0,MHP,2,9,1,,,Manufactured,"Popular 'Bear Creek Glen' (1 person MUST be 55+ & 1 Pet allowed)This unit has been 100% Updated with TOTAL high end renovation: New Rubber Roof, New Windows, New Paint inside & out, New Kitchen Cabinets-Counters-Backsplash-Taps & MORE. New Blinds, New plugs & sockets, New Hot Water Heater, New Plumbing throughout, New Bathroom all re-done, New Appliances, New Lighting Fixtures, New Doors, Updated wiring, Newer Furnace, Big Deck/Patio with New Carpet, Fully fenced Dog Run, 2 car parking, Skirting has been brought to as New, BEST Location in complex-quiet and private, Storage Shed, back porch. 1 Bedroom Plus good sized DEN. Walk to Shopping, Transit, Recreation all within short 2 min walk, RV Parking. Pad rent is $1046. and includes water, sewer, garbage and lot taxes."
S,119 8220 KING GEORGE BOULEVARD,F32,"$122,500 ",2019,$111.51 ,7/7/2020,78,44,Surrey,2,2,0,848,"$129,900 ","$129,900 ",,0,,Concrete Slab,0,MHR,2,6,1,,,Manufactured,"Crestway Bays. Completely Renovated 2 bedroom & 1.5 bath manufactured home. Nice layout-bedrooms at opposite ends for privacy. Home is good condition with several updates; updated kitchen, new hot water tank, laminate flooring & walls are drywalled. Separate laundry & storage area has a separate entrance from outside. Electrical re-certified in 2017. Roof replaced in 2016 & has a fiberglass protective coating. Also, home features an outdoor covered patio area which is perfect for summer Bar-B-Ques. Centrally located with transit only steps away at the complex entrance & on bus route to King George Skytrain Station, shopping & Bear Creek Park are nearby. Lovely place to call home!"
S,46 8254 134 STREET,F31,"$129,900 ",2019,$329.08 ,10/18/2020,24,43,Surrey,2,1,0,"1,100","$149,900 ","$129,900 ",Asphalt,0,,Other,0,MHP,,6,1,,,Manufactured,"SOUGHT AFTER WESTWOOD ESTATES 55+ GATED COMMUNITY. SHOWS AMAZING! MANY UPDATES! Updates include: Newer Vinyl Windows Laminate hardwood flooring, counter tops,tile work, paint, mouldings and more. Pad rent $772. /month or prepay for the year in advance for discount. Non vicious pet allowed with park approval. This is one of the very best managed and upscale manufactured parks in all of Metro Vancouver and the Fraser Valley. 19+ adult park. Great club house in Park."
S,17 13507 81 AVENUE,F31,"$135,000 ",2020,"$1,037.49 ",8/28/2020,164,33,Surrey,2,1,0,924,"$149,900 ","$149,900 ",,0,,Concrete Block,0,MHR,1,5,1,,,Manufactured,"45+ gated community, well maintained home. Beautiful park close to all shopping and transit, Home is completely updated. New blinds, new roof with life time warranty, new hot water tank, furnace replaced couple years ago, All new appliances, new cupboard doors, back splash and mouldings. New laminate floors throughout. Great location in the park with lots visitor parking and  stunning koi pond. must see book your showing today."
S,15 13507 81  AVE AVENUE,F31,"$136,000 ",2019,"$1,043.86 ",8/18/2020,159,33,Surrey,2,1,0,924,"$164,900 ","$139,900 ",,0,,Concrete Block,0,MHP,2,6,1,,,Manufactured,"Gated community 45+ park.. home was fully updated in 2019, new paint floor to ceiling, vinyl water proof flooring,new bathroom,bath tub, toilet, cabinets, sink, tile in shower and much more must see!! this nicely renovated home is a corner unit with lots of parking. home is 1987 vaulted ceilings, open concept come see for your self. 3 MONTHS FREE PAD RENT. Pad Rent $897.00"
S,5 7850 KING GEORGE BOULEVARD,F37,"$138,000 ",2019,$335.47 ,7/25/2020,10,44,Surrey,2,2,0,"1,152","$139,000 ","$139,000 ",,0,,Other,0,MHP,1,8,1,,,Manufactured,"Welcome home to this CLEAN and updated manufactured home! This unit is a DOUBLE WIDE and feels like a sprawling rancher. Tastefully updated over the years and is in GREAT CONDITION. It has a newer roof, laminate floor, great size kitchen, along with a family room, living room and dining room! HUGE MASTER BEDROOM with en suite and walk in closet along with a good size second bedroom and a storage room off the front porch which is enclosed and private. Parking for 2 and centrally located this one won't last. 55+ age restricted park."
S,89 7790 KING GEORGE BOULEVARD,F37,"$141,500 ",2019,$100.00 ,6/26/2020,323,45,Surrey,3,1,0,980,"$159,900 ","$149,900 ",Asphalt,0,No,None,0,MHP,1,6,1,,,Manufactured,"Why rent when you can own a 3 bedroom home in sought-after Crispen Bays? This extremely friendly, well-run park is central to everything - Shopping, recreation, schools, restaurants, bus routes and is adjacent to Bear Creek Park. This home has been updated with stainless steel appliances, a new contemporary sink and tap, furnace, roof, and vinyl windows with California blinds. Exterior freshly painted. Laminate flooring and plenty of windows makes for bright family living. Large sun room or den with huge windows ideal for home based business or hobbies. This complex features an outdoor pool as well as a community club house with games tables which can be booked for private functions. No age restrictions and 2 pets are allowed. Playground steps away. Book your viewing today!"
S,24 8254 134 STREET,F31,"$145,000 ",2020,$200.00 ,10/28/2020,16,42,Surrey,2,1,0,960,"$159,900 ","$159,900 ",,0,,Other,0,MHP,1,6,1,,,Manufactured,"SOUGHT AFTER WESTWOOD ESTATES DBL WIDE: 55+ Age Restricted Park. South backing sun soaked Double wide in one of Surrey's most sought after manufactured home parks. Mountain views from front rooms. Features 2 full bedrooms. Updates include newer windows, carpets and fence. Newer fridge and stove. Storage shed on the property. Pad rent only $789 per month. NON VICIOUS Pets ok with park approval. Great club house in Park. One of the best locations in the park.  Very private setting. Very well maintained and managed mobile home park."
S,96 8220 KING GEORGE BOULEVARD,F32,"$148,000 ",2019,$46.65 ,8/17/2020,5,46,Surrey,3,1,0,"1,056","$149,900 ","$149,900 ",,0,,Other,0,MHP,1,5,1,,,Manufactured,"Welcome to your new home!  Nice bright open concept layout with large double pane windows which bring in lots of natural light. Three large & spacious bedrooms with the third having its own separate entrance. Freshly painted interior, new window coverings, brand new hot water tank as well as many built in cupboards for storage.  New washer and dryer, (one month old) storage shed and laminate floors.  This is a very spacious MOVE IN READY welcoming home, with a very sunny lot for your gardening, is a perfect location close to all amenities and more!  Must be seen to appreciate. Call and book a private viewing today."
S,27 7790 KING GEORGE BOULEVARD,F37,"$151,500 ",2019,$73.23 ,11/13/2020,58,44,Surrey,2,2,0,720,"$174,900 ","$159,900 ",,0,,Concrete Block,0,MHR,1,4,1,,,Manufactured,"Crispen Bays family park. No age restrictions 2 pets allowed. Lots of updates , New roof, New furnace, new windows, new Plumbing, kitchen and all stainless steal appliances, New floors and the home is all drywalled, new paint through out. This home is 10/10.Great alternative to condo living, good size yard with carport. Perfect place for self employed/work from home or small business owner, write off 25% + pad rent.  Pad rent is $996 per month includes water, sewer, garbage and snow removal. Don't be shy call today.."
S,3 8254 134 STREET,F31,"$156,000 ",2019,$418.56 ,9/15/2020,68,30,Surrey,3,1,"4,000.00","1,061","$168,800 ","$168,800 ",Asphalt,0,,Other,0,MHP,,7,1,40,100,Manufactured,"Renovated home in 55+ age restricted gated community - WESTWOOD ESTATES. 3 bedrooms 1 bathroom. Parking for 3 cars plus RV or boat. Pets welcome with approval but no vicious breeds. New double glazed windows, updated kitchen and bathroom, new washer and dryer, laminate floors. Sunny back yard with patio and storage shed. Club house, close to transit, shopping and plenty of restaurants. Pad rental $772 per month, includes water, sewer, garbage. Come and see for yourself."
S,54 7790 KING GEORGE BOULEVARD,F37,"$172,500 ",2019,$91.70 ,6/15/2020,25,45,Surrey,2,2,0,768,"$194,900 ","$189,900 ",Other,0,No,Other,0,MHP,1,4,1,,,Manufactured,"COMPLETELY REMODELED AND LUXURIOUS 2 bedroom 2 bath in Crispen Bays family park. Only quality workmanship was done on this project, upgrades include but not limited to: Tyvek house wrap and blue skin waterproofing, new gutters and downspouts, new vinyl siding, new thermal double glazed windows, deck railing, hose bib and exterior electrical outlets. Interior: new sub floor with high quality vinyl plank flooring, drywall throughout with new baseboards and trim. New kitchen cabinets with under mounted lighting, laminate counter tops, tile back splash, sinks and faucets. New french door fridge w/ ice maker, new gas stove, built in microwave and dishwasher. New high efficiency furnace, hot water tank, PEX plumbing and roughed in garbage disposal. Contact me for the complete list of upgrades."
S,1 6280 KING GEORGE BOULEVARD,F39,"$199,900 ",2019,$492.02 ,11/12/2020,84,45,Surrey,3,2,0,"1,152","$199,900 ","$199,900 ",Asphalt,0,No,Other,0,MHP,1,7,1,,,Manufactured,"CORNER UNIT DOUBLE WIDE manufactured home in White Oak Park. One of the lowest pad fees around, only $723 per month. Very peaceful and quiet location within the park. This home has had many updates over the years, newer windows, flooring, appliances and the kitchen was completely remodeled. The purchaser of this home must be 50 years of age or older. One small pet allowed. Close to transit, shopping, schools and more. Come have a look before it's gone!"
S,44 8254 134 STREET,F31,"$202,500 ",2020,$477.01 ,10/21/2020,65,40,Surrey,2,1,0,962,"$214,900 ","$214,900 ",,0,,Other,0,MHP,1,5,1,,,Manufactured,"WELL MAINTAINED unit in sought after WESTWOOD ESTATES, a 55+ age restricted gated community. Don’t miss this beautiful & bright double wide 2 Bed and 1 Bath manufactured home with plenty of living space and no wood paneling. Tastefully landscaped front and back yard. Plenty of storage, including a 7’x12’ shed in the backyard. Pets welcome with approval. Close to transit, shopping, restaurants, and parks. Pad rent $789 per month, includes water, sewer, garbage, and taxes on the land. Call to book your personal showing! "
S,104 7850 KING GEORGE BOULEVARD,F37,"$209,000 ",2019,$179.87 ,6/14/2020,5,42,Surrey,3,2,0,"1,344","$224,800 ","$224,800 ",Other,0,No,Other,0,MHR,1,7,1,,,Manufactured,"CHECK OUT THE UPGRADES ON THIS 1,344 SQ FT DOUBLE WIDE located within Bear Creek Glen, a friendly and well managed adult oriented community where at least one owner/ occupier must be 55 years or older. This home has all brand new LG appliances, brand new hot water tank, all new kitchen cabinets, Quartz counter tops, under mounted sinks, all new laminate and vinyl flooring, new light fixtures, drywall throughout as well as upgraded plumbing, electrical re-certified in 2020 and the roof is just 5 years old. Transit at the entrance to the park, walking distance to Superstore, Costco, Canadian Tire and More!"
S,14 13650 80 AVENUE,F37,"$220,000 ",2019,$604.84 ,10/13/2020,5,44,Surrey,3,2,0,"1,458","$224,900 ","$224,900 ",Asphalt,0,No,Other,0,MHP,1,7,1,,,Manufactured,"LEESIDE PARK this gorgeous 3 bedroom 2 bath double wide manufactured home is centrally located, walking distance to transit, Superstore, Costco, Canadian Tire, schools and shopping. This home has one of the lowest pad fees in town, only $664 per month! This home has had many updates over the years, some of which include vinyl siding, newer windows, drywall, flooring, crown molding, huge skylight and an addition making it a 3 bedroom. Nice homes like this with cheap fees do not last long so book your showing now before it's too late."
S,49 7790 KING GEORGE BOULEVARD,F37,"$230,000 ",2019,$773.18 ,9/25/2020,23,5,Surrey,3,2,0,"1,061","$238,900 ","$238,900 ",,0,,Concrete Block,0,MHP,0,7,1,0,,Manufactured,"CRISPEN BAYS! This lovely 3 bedroom and 2 bath home is move in ready. Only 5 years young, this home has a master bedroom and ensuite that must be seen! A large covered patio to BBQ, enjoy your morning coffee or lounge with a good book is an added bonus. Large storage shed off the back of the home. The family community also boasts an outdoor pool! Only minutes to shopping, transit and parks. Quick possession possible! Call today for your private viewing."
S,13 13507 81 AVENUE,F31,"$240,000 ",2020,"$1,289.66 ",9/7/2020,25,33,Surrey,2,2,0,"1,152","$259,500 ","$259,500 ",Asphalt,0,,Concrete Slab,0,RM-M,1,7,1,,,Manufactured,"THIS IS YOUR DREAM HOME at PARK BOULEVARD ESTATES! This STUNNING, RENOVATED 2 bedroom, 1.5 bathroom, 1,152 Sqft HOME sits in one of the quietest GATED parks in Surrey.  This SPACIOUS and BRIGHT DOUBLE-WIDE home will easily fit your large furniture with room to spare and you will enjoy the outdoors with the beautiful NEW COVERED PATIO.  WOW!! OVER $80K in RENOVATIONS including KITCHEN, FLOORING, PAINT, WINDOWS, BATHROOMS, APPLIANCES, HOT WATER TANK and much MORE!   All you need to do is move in! This Park is also close to Transit, PET FRIENDLY and has a 45+ age restriction. Come see it before it is gone!"
S,47 8254 134 STREET,F31,"$299,900 ",2019,$837.07 ,10/25/2020,39,17,Surrey,2,3,0,"1,392","$345,000 ","$299,900 ",Asphalt,0,,Other,0,MHP,1,8,1,,,Manufactured,"Every once in a while something special comes along. Unparalleled 1392 sqft 2 bdrm & lrge flex room /3 bathroom Modular home available in Westwood Estates. Sought after 55+ Gated Community. Pride of ownership is evident with a long list of recent updates. New roof & sky lights in 2016 (50 year roof warranty). New laminate flooring thru out, new hot water heater, new light fixtures & bathroom updates. Dream kitchen w/high end ss appliances, arborite quartz style counters, new range hood fan, pull out drawers & new back-splash. Laundry room w/ stainless LG washer & dryer w/ pedestals. Covered carport, 8' x 12' storage shed, elevated garden with sprinkler system, BBQ Grill-Zebo & a 10' x 13' Gazebo with removable screens & curtains. Cement tile backyard w/cedar fence. Pets allowed w/approval."
S,2 13507 81 AVENUE,F31,"$445,000 ",2019,"$1,289.55 ",6/7/2020,6,35,Surrey,2,2,"3,221.00","1,293","$459,999 ","$459,999 ",,0,,Other,0,MHR,1,6,1,40,80,Manufactured with Land,"Beautiful Gated Community:Park Boulevard Estates. This hidden gem for 45+ is everything you are looking for. A serene and exceptionally well maintained manufactured home park where you own your land. This turn key ~1300 sqft home features 2 bedrooms/2 full baths. Spacious living room with vaulted ceiling and a gorgeous brand new kitchen with stainless steel appliances. Owners have spent over $70K in renovations over the years on this home. Nice deck outside for you to sit and enjoy your surroundings. Gorgeous communal garden across from the home which features peaceful walkways and water fountains. Centrally located to Superstore, Costco, Surrey Central and Transit. Very low Bareland strata fee of $155/month. Nothing for you to do but move in. You have to see it to believe it!! Shows 10/10"
S,8 8078 KING GEORGE BOULEVARD,F32,"$461,000 ",2019,"$1,608.68 ",7/23/2020,16,31,Surrey,3,2,"2,652.00","1,490","$469,800 ","$469,800 ",,0,,Concrete Perimeter,0,RES,1,7,1,55,48,House/Single Family,"Braeside Village a unique gated community centrally located in Surrey. Own your own house and land. Here you enjoy a 1490 sq ft modular home and your own 2580 sq ft plot of land while you relax in your easy to maintain fenced yard with room to grow a garden and BBQ with friends - your pets are welcome too! LOW bare-land strata fees at $146.02 per month! Why share walls with neighbour's? Inside you’ll enjoy fully renovated, spacious living with large rooms with crisp, clean lines, vaulted ceilings and a fireplace. This is a fabulous alternative to a condo or townhouse.  This 3 bed + den, 2-bath one-level bungalow with wheelchair ramp boasts lots of built-in storage and is perfect for someone “down-sizing”. Enjoy peaceful 45+ adult-living (no children / no rentals allowed)"
S,38 13507 81 AVENUE,F31,"$465,000 ",2019,"$1,172.61 ",10/26/2020,26,43,Surrey,2,2,"3,125.00","1,152","$460,000 ","$460,000 ",,0,,Concrete Block,0,MHR,2,6,1,,,Manufactured with Land,"SPECTACULAR RENOVATION on this double wide manufactured home where you OWN THE LAND! For a low strata fee of $145 per month you get a 3,125 sqft lot with an 1,152 sqft rancher style home. Complex age restricted 45+, no rentals, 1 small pet allowed. 2017 Reno includes: flooring, sub-flooring, drywall, double glazed vinyl windows, furnace, h/w tank, appliances ($4k fridge), cement board siding, new skirting, ceiling, canopy on front & back, both bathrooms including showers reno'd, entire kitchen w/ soft close cabs. Excessive storage w/ wired workshop. Gorgeous landscaping. plumbing redone to pex pipe. Earthquake tiedowns. Roof 2012 New furnace installed with permits, H/W tank 2016. Alarm system & gated community. Bus stop right beside. Something special only comes along every once in a while"
S,64 12040 68 AVENUE,F36,"$633,000 ",2019,"$2,618.21 ",11/24/2020,71,16,Surrey,3,3,0,"1,976","$668,888 ","$659,000 ",,0,,Concrete Perimeter,0,CD,2,12,3,0,0,Townhouse,"Large corner unit is ready for your family. This is one home you will not want to miss. Well kept and well maintained. Many upgrades not found in other units in the complex. Side by Side double garage, patio, and yard for your night BBQs. Spacious recreation room with bathroom. Rec room has wiring for surround sound speaker system. Gas fireplace, central vacuum."
S,47 5867 129 STREET,F38,"$665,000 ",2019,"$2,553.73 ",9/22/2020,8,3,Surrey,4,4,0,"1,884","$650,000 ","$650,000 ",,0,,Concrete Perimeter,359,RM30,2,8,3,,,Townhouse,"Panorama Mews, this unit has double garage with side by side parking, natural gas heat with central A/C, large kitchen island with granite counter top, gas hookup for a stove, BBQ, and much more. This home is made for entertaining, it has 3 bedrooms on top floor, 2 full washrooms & laundry. Main floor has living room, family room, dinning room, and powder room. Below is large room (which can be used as 4th bedroom, office, or bachelor suite) with full bathroom. Close to school (Panorama park elementray, and Panorama ridge secondary), Panorama park & Panorama dog park. Close to highway 10 for easy access to Langley and Vancouver/Richmond. Please note; this unit has been renovated including new paint and new carpets!"
S,8009 139A STREET,F37,"$685,000 ",2019,"$2,971.27 ",6/22/2020,14,43,Surrey,3,1,"3,124.00","1,242","$698,000 ","$698,000 ",Other,0,,Concrete Perimeter,0,SFD,1,9,2,40,80,House/Single Family,"BRIGHT and COZY This 3bed/1bath  DETACHED HOUSE  is waiting for you! Beautiful and serene setting! The focal point of the home is its immaculately kept brick fireplace in the living room, and the galley-style kitchen open to the living area brings the home together nicely. This property is south-westerly which consists of basking in the sunlight while enjoying your picture-perfect outlook to the garden. You will love relaxing on the huge deck in your very private backyard, also perfect for alfresco dining! This home is brimming with lifestyle credentials, as it’s located a short distance to schools, shopping destinations, & cafes. A diamond in the rough just begging to be polished (plumbed for a 2nd bath).  Don't miss out on this great opportunity! Call us today!"
S,8025 139A STREET,F37,"$695,000 ",2019,"$2,947.00 ",9/25/2020,49,41,Surrey,3,2,"3,214.00","1,170","$718,888 ","$718,888 ",Asphalt,0,,Concrete Perimeter,0,SFD,1,6,2,40,80,House/Single Family,"FIRST TIME HOME BUYERS ALERT!!  Own your own house for a price of a townhouse and SAVE ON THOSE STRATA FEES!! This Bear Creek beauty has been well taken care of. Unique 20 ft HIGH CEILINGS in the living area with an ELEGANT WOOD BURNING FIREPLACE for those cold winter nights. The BRIGHT KITCHEN comes with NEW STAINLESS STEEL APPLIANCES. Dining room has it own FRENCH DOORS that open up to the PRIVATE AND SPACIOUS backyard. This Beauty of a Backyard is an ENTERTAINERS DREAM, fully fenced with a great patio and a vegetable garden. PLENTY OF UPGRADES including Fixtures, flooring and new paint. NEW DRIVEWAY with ample parking. WALKING DISTANCE to both High school and Elementary schools. Steps to transit. Open House Saturday Sept 26 - 1- 3pm. Covid 19 protocols mandatory."
S,17 16920 80 AVENUE,F34,"$698,000 ",2019,"$2,742.83 ",7/24/2020,42,22,Surrey,3,2,0,"3,215","$709,000 ","$709,000 ",,"1,433",,Concrete Perimeter,0,MF,2,10,3,0,,Townhouse,"STONE RIDGE! RARE & DESIRABLE DETACHED Beautiful, Executive style Townhome is sure to Please! Vaulted ceilings invite you into your Warm & well allocated home. Fin.with beautiful HARDWOOD flooring throughout& BRAND NEW ROOF! Kitchen is finished with S.S appliances & flows nicely into your family room with cozy gas fireplace where it looks out to your private backyard. 2 gorgeous, bright bdrms on main incl. stunning Master bdrm with 5 piece ensuite incl. separate shower! Spiral staircase leads above to the extended, custom loft area for a 3rd bdrm or Playroom + HUGE unfin. but roughed -in Bsmt- ready for your ideas or dry Storage area! Pets allowed with rest. New Garage door -Whisper Drive Belt installed 2018. Quick Poss. possible! Easier than owing a home when it comes to maintenance.10+"
S,13218 67 AVENUE,F36,"$705,000 ",2019,"$2,867.75 ",7/1/2020,30,41,Surrey,3,2,"4,000.00","1,381","$729,000 ","$729,000 ",Concrete,0,,Concrete Perimeter,0,RF-G,2,9,2,50.52,80 (24.4 Metres),House/Single Family,"Excellent opportunity to own this 2 storey home in West Newton. Nestled in a quiet street, this home sits on roughly 4000 sq ft of land! This excellent home features the kitchen, living room, large den and laundry room on the main floor, with 3 spacious bedrooms upstairs! The Asphalt Roof was just updated in October 2019 and the Furnace was recently replaced in August 2018! Gorgeous backyard, with trees to cool down your deck and patio area. Close to parks, schools and shopping! Plenty of parking available! Put your finishing touches on this home! Call for your private viewing."
S,13948 80B AVENUE,F37,"$707,000 ",2019,"$3,101.63 ",10/13/2020,14,43,Surrey,3,2,"2,813.00","1,349","$724,900 ","$724,900 ",Asphalt,0,,Concrete Perimeter,0,SFR,2,7,2,35,80,House/Single Family,"Move in condition house very well cared for by the owners. This house has been receiving updates from the current owners new kitchen (2019),new dishwasher (2017), new flooring in all bathrooms (2020), new paint indoors(2020), new roof (2018), new windows (2015) to name a few. Very private backyard with cedar hedging & a storage shed on the side. This house boasts of having one of the biggest backyard as compared to similar houses in the area. Good size bedroom with a big bathroom on the main level. Very functional layout. Close to transit, schools, shopping & highways. Priced to sell! Why buy a townhouse & pay ever increasing strata fees when you can get ownership in land & buy a detached house in the same price range."
